Order_ID,Distribution_Center_ID,Customer_ZIP,Delivery_Type,Service_Type,Cost,Event_Type,Holiday_Flag,Carrier_Reliability_Score
ORD5520,DC6,76111,Ground,Ground,136.72,Holiday,0,
ORD5521,DC6,89013,Air,Priority Overnight,41.94,Graduation,1,
ORD5522,DC3,77418,Air,Ground,88.9,None,1,
ORD5523,DC1,29756,Ground,Standard Overnight,199.94,Bridal Shower,0,
ORD5524,DC6,66367,Air,Standard Overnight,168.37,Wedding,0,
ORD5525,DC5,78719,Ground,Priority Overnight,118.23,Holiday,0,
ORD5526,DC1,52585,Air,Priority Overnight,195.44,None,0,
ORD5527,DC2,91673,Ground,Priority Overnight,205.16,Bridal Shower,1,
ORD5528,DC4,34757,Ground,Standard Overnight,16.96,Gender Reveal,0,
ORD5529,DC6,29697,Ground,Ground,95.21,Holiday,1,
ORD5530,DC1,57027,Ground,Ground,24.51,Bridal Shower,1,
ORD5531,DC3,95444,Ground,Standard Overnight,55.63,Graduation,1,
ORD5532,DC3,82688,Ground,Standard Overnight,227.61,First Communion,0,
ORD5533,DC2,25914,Air,Priority Overnight,163.91,Birthday,1,
ORD5534,DC5,47763,Air,Priority Overnight,258.37,Gender Reveal,0,
ORD5535,DC2,77390,Air,Priority Overnight,18.31,Gender Reveal,1,
ORD5536,DC5,08603,Ground,Priority Overnight,81.04,None,1,
ORD5537,DC5,10306,Ground,Ground,206.31,Retirement,1,
ORD5538,DC6,34746,Ground,Priority Overnight,198.62,First Communion,0,
ORD5539,DC2,70678,Ground,Priority Overnight,14.19,Bridal Shower,0,
ORD5540,DC1,93193,Air,Standard Overnight,21.2,Graduation,1,
ORD5541,DC3,30363,Air,Standard Overnight,42.87,Holiday,1,
ORD5542,DC4,06115,Air,Priority Overnight,236.94,None,0,
ORD5543,DC1,29014,Ground,Standard Overnight,206.66,Bridal Shower,1,
ORD5544,DC1,62625,Ground,Standard Overnight,198.2,Holiday,0,
ORD5545,DC5,42792,Air,Standard Overnight,252.5,Holiday,1,
ORD5546,DC1,41076,Ground,Priority Overnight,250.35,Wedding,1,
ORD5547,DC4,45757,Ground,Priority Overnight,51.15,First Communion,1,
ORD5548,DC4,54304,Ground,Standard Overnight,57.36,Graduation,0,
ORD5549,DC4,24974,Air,Standard Overnight,127.96,Holiday,1,
ORD5550,DC3,80728,Air,Ground,53.89,None,1,
ORD5551,DC2,42567,Ground,Ground,123.93,Birthday,1,
ORD5552,DC4,63600,Air,Standard Overnight,165.45,Bridal Shower,0,
ORD5553,DC2,86734,Ground,Standard Overnight,101.99,None,0,
ORD5554,DC3,11546,Ground,Priority Overnight,265.91,Gender Reveal,1,
ORD5555,DC4,12927,Air,Standard Overnight,206.35,Holiday,1,
ORD5556,DC6,62654,Ground,Standard Overnight,114.3,None,0,
ORD5557,DC2,32567,Ground,Ground,35.7,None,0,
ORD5558,DC4,19133,Ground,Standard Overnight,112.75,First Communion,0,
ORD5559,DC2,76363,Air,Ground,45.27,Birthday,1,
ORD5560,DC6,31100,Air,Ground,25.84,Retirement,0,
ORD5561,DC4,95785,Air,Ground,12.68,First Communion,0,
ORD5562,DC1,82278,Air,Ground,217.84,None,1,
ORD5563,DC1,16996,Ground,Priority Overnight,53.96,Birthday,0,
ORD5564,DC3,97447,Air,Ground,267.42,Bridal Shower,1,
ORD5565,DC5,30963,Air,Ground,172.87,Gender Reveal,1,
ORD5566,DC2,68156,Air,Ground,52.09,Gender Reveal,0,
ORD5567,DC5,27969,Air,Standard Overnight,116.49,Retirement,1,
ORD5568,DC5,43721,Ground,Priority Overnight,229.4,Retirement,0,
ORD5569,DC2,14041,Air,Ground,18.45,Gender Reveal,1,
ORD5570,DC1,23188,Air,Priority Overnight,68.39,Wedding,1,
ORD5571,DC3,66556,Ground,Priority Overnight,167.74,Birthday,0,
ORD5572,DC5,67669,Air,Standard Overnight,72.5,Retirement,0,
ORD5573,DC2,78971,Ground,Ground,23.01,Birthday,1,
ORD5574,DC2,06772,Air,Ground,50.75,Retirement,0,
ORD5575,DC4,41167,Air,Priority Overnight,254.88,Wedding,0,
ORD5576,DC2,57929,Ground,Ground,120.74,Holiday,1,
ORD5577,DC5,88318,Air,Ground,127.75,None,1,
ORD5578,DC1,83929,Ground,Ground,299.85,Birthday,0,
ORD5579,DC2,06773,Ground,Standard Overnight,148.3,First Communion,1,
ORD5580,DC6,08267,Ground,Ground,31.26,None,1,
ORD5581,DC5,19833,Air,Priority Overnight,14.96,First Communion,1,
ORD5582,DC2,64858,Air,Standard Overnight,248.07,Holiday,0,
ORD5583,DC1,70160,Ground,Priority Overnight,266.23,Holiday,1,
ORD5584,DC2,88278,Air,Ground,133.66,First Communion,0,
ORD5585,DC1,20218,Air,Priority Overnight,58.01,Gender Reveal,0,
ORD5586,DC3,45697,Air,Ground,249.49,Retirement,1,
ORD5587,DC3,62297,Ground,Ground,211.79,Bridal Shower,0,
ORD5588,DC5,61118,Ground,Priority Overnight,123.34,Wedding,1,
ORD5589,DC1,50363,Air,Priority Overnight,97.71,Wedding,1,
ORD5590,DC6,24224,Ground,Standard Overnight,185.46,Retirement,1,
ORD5591,DC1,78512,Ground,Ground,161.24,First Communion,0,
ORD5592,DC3,36398,Air,Ground,171.46,Gender Reveal,0,
ORD5593,DC2,04751,Ground,Standard Overnight,42.36,Bridal Shower,0,
ORD5594,DC2,71271,Ground,Ground,208.86,Bridal Shower,0,
ORD5595,DC5,74231,Ground,Ground,272.34,Holiday,1,
ORD5596,DC3,76872,Air,Standard Overnight,126.82,Bridal Shower,0,
ORD5597,DC3,34812,Air,Ground,246.83,Retirement,0,
ORD5598,DC1,85398,Air,Standard Overnight,210.82,Bridal Shower,1,
ORD5599,DC6,99283,Ground,Standard Overnight,66.46,Wedding,1,
ORD5600,DC3,59887,Air,Ground,226.48,First Communion,1,
ORD5601,DC3,32141,Air,Priority Overnight,176.95,Birthday,1,
ORD5602,DC4,94427,Air,Ground,50.29,Wedding,0,
ORD5603,DC2,62663,Ground,Priority Overnight,39.09,Bridal Shower,0,
ORD5604,DC4,66138,Air,Ground,159.73,Wedding,0,
ORD5605,DC6,66912,Ground,Priority Overnight,157.6,First Communion,0,
ORD5606,DC4,95228,Ground,Priority Overnight,261.52,Gender Reveal,1,
ORD5607,DC5,59508,Ground,Priority Overnight,94.33,Wedding,1,
ORD5608,DC2,67760,Ground,Ground,271.77,Bridal Shower,0,
ORD5609,DC4,50650,Ground,Standard Overnight,273.87,Bridal Shower,0,
ORD5610,DC1,55457,Ground,Standard Overnight,249.26,None,1,
ORD5611,DC6,72670,Ground,Standard Overnight,98.9,First Communion,0,
ORD5612,DC3,23586,Ground,Ground,185.98,Birthday,0,
ORD5613,DC5,44197,Ground,Standard Overnight,221.79,Wedding,1,
ORD5614,DC4,48396,Air,Ground,96.68,None,0,
ORD5615,DC4,57782,Air,Standard Overnight,69.41,Wedding,0,
ORD5616,DC5,73384,Air,Standard Overnight,296.95,Bridal Shower,1,
ORD5617,DC3,60540,Ground,Ground,52.26,Birthday,1,
ORD5618,DC4,07564,Ground,Ground,66.65,Gender Reveal,0,
ORD5619,DC2,52385,Air,Standard Overnight,217.45,None,1,
ORD5620,DC4,64422,Air,Ground,149.4,None,1,
ORD5621,DC2,11904,Ground,Priority Overnight,213.5,Retirement,0,
ORD5622,DC5,71140,Air,Standard Overnight,131.45,Birthday,1,
ORD5623,DC1,69892,Air,Standard Overnight,182.96,Birthday,0,
ORD5624,DC2,89186,Ground,Priority Overnight,241.76,Wedding,0,
ORD5625,DC5,87840,Air,Standard Overnight,60.44,Graduation,0,
ORD5626,DC2,33390,Air,Priority Overnight,104.65,Graduation,1,
ORD5627,DC5,35632,Air,Ground,286.51,First Communion,0,
ORD5628,DC2,66353,Air,Standard Overnight,123.23,None,1,
ORD5629,DC4,37998,Ground,Priority Overnight,258.28,Bridal Shower,1,
ORD5630,DC3,34624,Ground,Ground,90.05,None,0,
ORD5631,DC5,07001,Air,Ground,91.22,First Communion,1,
ORD5632,DC4,30723,Ground,Priority Overnight,289.73,First Communion,0,
ORD5633,DC5,18059,Air,Standard Overnight,295.92,Retirement,1,
ORD5634,DC6,73389,Ground,Priority Overnight,18.03,Holiday,1,
ORD5635,DC4,39539,Ground,Ground,162.39,Gender Reveal,1,
ORD5636,DC1,01897,Ground,Priority Overnight,248.25,First Communion,0,
ORD5637,DC3,61508,Air,Standard Overnight,113.41,None,0,
ORD5638,DC6,63694,Ground,Priority Overnight,122.61,Bridal Shower,0,
ORD5639,DC1,88906,Air,Standard Overnight,34.28,Graduation,1,
ORD5640,DC6,74298,Air,Ground,184.86,Birthday,0,
ORD5641,DC4,31513,Air,Ground,98.11,Graduation,0,
ORD5642,DC4,72914,Air,Standard Overnight,151.76,Birthday,1,
ORD5643,DC4,19429,Ground,Ground,298.44,None,1,
ORD5644,DC1,53861,Air,Ground,65.28,None,0,
ORD5645,DC2,78490,Air,Standard Overnight,243.27,Wedding,0,
ORD5646,DC3,81441,Air,Standard Overnight,237.79,Birthday,0,
ORD5647,DC1,70957,Air,Priority Overnight,62.67,Retirement,1,
ORD5648,DC1,89523,Ground,Priority Overnight,148.67,First Communion,1,
ORD5649,DC5,70171,Ground,Standard Overnight,102.43,None,1,
ORD5650,DC5,28840,Ground,Ground,177.4,Graduation,0,
ORD5651,DC5,57122,Ground,Ground,28.32,Holiday,1,
ORD5652,DC6,74995,Air,Standard Overnight,251.5,Wedding,1,
ORD5653,DC4,62005,Ground,Ground,293.57,Bridal Shower,0,
ORD5654,DC5,61476,Ground,Standard Overnight,70.52,None,0,
ORD5655,DC5,14956,Ground,Priority Overnight,167.15,Wedding,0,
ORD5656,DC6,17740,Ground,Priority Overnight,105.64,Wedding,1,
ORD5657,DC2,98510,Air,Ground,108.12,Graduation,1,
ORD5658,DC4,07730,Ground,Priority Overnight,254.82,Gender Reveal,0,
ORD5659,DC2,88608,Air,Priority Overnight,132.04,Wedding,1,
ORD5660,DC2,93533,Air,Priority Overnight,222.21,Bridal Shower,1,
ORD5661,DC3,85253,Air,Priority Overnight,245.11,Bridal Shower,1,
ORD5662,DC5,72774,Ground,Ground,272.21,Holiday,1,
ORD5663,DC4,73352,Air,Priority Overnight,36.35,Wedding,1,
ORD5664,DC5,13539,Ground,Ground,106.45,Bridal Shower,0,
ORD5665,DC2,58750,Ground,Standard Overnight,131.67,Gender Reveal,0,
ORD5666,DC5,70773,Air,Ground,48.35,Gender Reveal,0,
ORD5667,DC2,98033,Air,Ground,37.04,Bridal Shower,1,
ORD5668,DC4,90136,Air,Ground,284.54,Bridal Shower,0,
ORD5669,DC2,99059,Air,Priority Overnight,95.2,Bridal Shower,1,
ORD5670,DC6,20085,Ground,Priority Overnight,60.89,Birthday,1,
ORD5671,DC4,90823,Air,Priority Overnight,295.39,Gender Reveal,0,
ORD5672,DC6,62121,Ground,Standard Overnight,91.44,Wedding,0,
ORD5673,DC4,90710,Air,Priority Overnight,18.57,Bridal Shower,1,
ORD5674,DC1,54649,Ground,Ground,66.31,First Communion,1,
ORD5675,DC4,13303,Air,Priority Overnight,299.19,Wedding,1,
ORD5676,DC1,20053,Ground,Ground,176.45,Birthday,1,
ORD5677,DC1,58293,Air,Standard Overnight,81.48,Birthday,0,
ORD5678,DC6,42169,Ground,Ground,58.58,Birthday,1,
ORD5679,DC4,44713,Air,Ground,125.39,Wedding,0,
ORD5680,DC2,40557,Air,Standard Overnight,40.76,None,1,
ORD5681,DC3,19043,Air,Ground,93.28,Bridal Shower,0,
ORD5682,DC2,12455,Air,Priority Overnight,140.33,Bridal Shower,0,
ORD5683,DC1,24318,Air,Priority Overnight,296.25,Graduation,0,
ORD5684,DC3,31787,Ground,Ground,274.87,Bridal Shower,0,
ORD5685,DC3,34494,Ground,Ground,11.39,Retirement,0,
ORD5686,DC1,50653,Air,Standard Overnight,134.57,Holiday,1,
ORD5687,DC6,70790,Air,Priority Overnight,151.58,Gender Reveal,0,
ORD5688,DC6,20438,Ground,Standard Overnight,120.95,Holiday,0,
ORD5689,DC4,53728,Air,Standard Overnight,257.07,Gender Reveal,1,
ORD5690,DC3,29091,Ground,Priority Overnight,91.99,Gender Reveal,1,
ORD5691,DC5,32249,Ground,Priority Overnight,216.08,Retirement,0,
ORD5692,DC4,05176,Air,Standard Overnight,37.73,None,1,
ORD5693,DC5,13289,Air,Standard Overnight,150.53,Holiday,0,
ORD5694,DC1,18070,Air,Priority Overnight,39.29,First Communion,1,
ORD5695,DC1,76977,Air,Ground,88.39,Graduation,1,
ORD5696,DC5,06262,Ground,Priority Overnight,108.81,Birthday,1,
ORD5697,DC2,63452,Air,Standard Overnight,296.82,Gender Reveal,0,
ORD5698,DC4,63116,Air,Priority Overnight,85.85,Birthday,1,
ORD5699,DC2,23076,Ground,Ground,11.97,First Communion,0,
ORD5700,DC2,27106,Air,Standard Overnight,12.53,Gender Reveal,0,
ORD5701,DC6,05582,Air,Priority Overnight,102.21,First Communion,0,
ORD5702,DC4,44100,Air,Priority Overnight,174.25,Graduation,1,
ORD5703,DC1,20120,Ground,Ground,66.33,Bridal Shower,0,
ORD5704,DC6,93393,Ground,Priority Overnight,252.21,Bridal Shower,1,
ORD5705,DC6,48345,Ground,Ground,135.6,Gender Reveal,0,
ORD5706,DC5,08592,Air,Standard Overnight,66.79,Holiday,0,
ORD5707,DC3,83803,Ground,Ground,294.96,First Communion,1,
ORD5708,DC4,63174,Ground,Priority Overnight,126.75,None,0,
ORD5709,DC5,84908,Air,Priority Overnight,297.59,None,0,
ORD5710,DC3,28576,Air,Standard Overnight,295.73,Holiday,0,
ORD5711,DC4,67431,Ground,Standard Overnight,48.97,Retirement,1,
ORD5712,DC6,48873,Ground,Priority Overnight,62.17,Retirement,1,
ORD5713,DC1,22988,Ground,Ground,59.89,First Communion,1,
ORD5714,DC3,07099,Air,Priority Overnight,287.96,Holiday,1,
ORD5715,DC1,05245,Air,Standard Overnight,28.62,Wedding,0,
ORD5716,DC6,34982,Air,Priority Overnight,131.11,Bridal Shower,1,
ORD5717,DC4,88303,Ground,Standard Overnight,182.5,Holiday,1,
ORD5718,DC3,42086,Ground,Standard Overnight,17.64,None,0,
ORD5719,DC3,04384,Air,Priority Overnight,166.07,Bridal Shower,0,
ORD5720,DC2,13629,Air,Standard Overnight,193.91,Holiday,1,
ORD5721,DC6,44681,Ground,Priority Overnight,202.09,None,0,
ORD5722,DC3,21293,Air,Priority Overnight,137.61,Graduation,1,
ORD5723,DC6,24481,Ground,Priority Overnight,76.95,Retirement,1,
ORD5724,DC6,78485,Ground,Ground,21.41,Wedding,0,
ORD5725,DC3,84623,Ground,Standard Overnight,130.19,Retirement,0,
ORD5726,DC5,21162,Ground,Ground,188.8,None,0,
ORD5727,DC1,81993,Air,Priority Overnight,193.61,Bridal Shower,1,
ORD5728,DC3,60365,Air,Priority Overnight,225.28,None,1,
ORD5729,DC4,81631,Ground,Standard Overnight,138.59,Retirement,1,
ORD5730,DC4,54931,Ground,Standard Overnight,122.51,Birthday,1,
ORD5731,DC2,13871,Ground,Standard Overnight,27.66,Bridal Shower,0,
ORD5732,DC2,11048,Ground,Priority Overnight,16.26,Bridal Shower,1,
ORD5733,DC6,39164,Ground,Priority Overnight,207.7,Birthday,1,
ORD5734,DC1,09755,Air,Priority Overnight,289.66,Birthday,0,
ORD5735,DC6,84510,Air,Standard Overnight,62.81,Bridal Shower,0,
ORD5736,DC6,16677,Air,Ground,78.15,Birthday,0,
ORD5737,DC3,43351,Ground,Priority Overnight,118.42,Wedding,0,
ORD5738,DC3,18706,Ground,Standard Overnight,253.91,Bridal Shower,1,
ORD5739,DC1,77947,Air,Priority Overnight,104.29,Gender Reveal,1,
ORD5740,DC2,83826,Air,Ground,258.09,Gender Reveal,0,
ORD5741,DC6,73185,Ground,Ground,34.21,None,1,
ORD5742,DC5,38023,Air,Ground,58.88,Wedding,1,
ORD5743,DC3,28997,Air,Ground,224.23,Holiday,0,
ORD5744,DC3,84327,Air,Standard Overnight,208.13,Gender Reveal,1,
ORD5745,DC1,01958,Air,Priority Overnight,251.43,Bridal Shower,0,
ORD5746,DC4,01197,Air,Ground,267.22,Birthday,1,
ORD5747,DC1,11812,Ground,Priority Overnight,48.13,Graduation,0,
ORD5748,DC1,13241,Ground,Standard Overnight,202.68,Gender Reveal,1,
ORD5749,DC5,01167,Air,Priority Overnight,196.75,Bridal Shower,1,
ORD5750,DC3,65053,Ground,Priority Overnight,110.89,First Communion,1,
ORD5751,DC1,35678,Ground,Priority Overnight,166.65,None,1,
ORD5752,DC5,85577,Ground,Ground,122.34,First Communion,0,
ORD5753,DC5,17156,Air,Priority Overnight,150.69,First Communion,1,
ORD5754,DC2,44699,Ground,Priority Overnight,271.75,Wedding,0,
ORD5755,DC4,14499,Ground,Ground,272.18,None,1,
ORD5756,DC4,10593,Ground,Ground,241.86,Retirement,0,
ORD5757,DC6,42323,Air,Ground,132.89,Birthday,0,
ORD5758,DC6,71271,Air,Ground,192.7,Retirement,0,
ORD5759,DC1,73105,Ground,Ground,123.71,Wedding,0,
ORD5760,DC6,63486,Air,Ground,116.93,Holiday,1,
ORD5761,DC4,67679,Air,Ground,35.39,Bridal Shower,1,
ORD5762,DC4,37675,Air,Priority Overnight,45.9,Graduation,0,
ORD5763,DC4,44163,Air,Ground,190.1,Wedding,0,
ORD5764,DC3,50913,Air,Priority Overnight,248.84,Graduation,0,
ORD5765,DC2,71591,Ground,Standard Overnight,171.3,Holiday,0,
ORD5766,DC6,74828,Air,Ground,111.42,None,0,
ORD5767,DC6,81523,Air,Ground,246.89,Birthday,1,
ORD5768,DC2,66972,Air,Priority Overnight,198.51,Wedding,1,
ORD5769,DC2,32239,Ground,Priority Overnight,282.91,Gender Reveal,0,
ORD5770,DC6,51110,Air,Ground,296.87,Birthday,1,
ORD5771,DC1,78389,Air,Ground,125.31,Retirement,1,
ORD5772,DC6,29016,Ground,Ground,231.11,Holiday,1,
ORD5773,DC3,69155,Ground,Ground,19.72,Retirement,0,
ORD5774,DC2,60474,Ground,Priority Overnight,275.06,None,0,
ORD5775,DC5,71720,Air,Standard Overnight,268.08,Retirement,1,
ORD5776,DC5,78226,Air,Priority Overnight,78.53,Wedding,1,
ORD5777,DC5,82200,Ground,Priority Overnight,136.98,None,0,
ORD5778,DC5,07177,Air,Ground,118.03,Retirement,1,
ORD5779,DC4,88254,Air,Ground,76.93,Holiday,1,
ORD5780,DC1,81182,Ground,Priority Overnight,217.32,Gender Reveal,0,
ORD5781,DC2,95664,Air,Ground,133.0,Holiday,0,
ORD5782,DC5,10292,Air,Priority Overnight,262.39,Gender Reveal,0,
ORD5783,DC1,38100,Air,Standard Overnight,178.97,Graduation,1,
ORD5784,DC1,36134,Air,Ground,92.16,First Communion,0,
ORD5785,DC1,04717,Ground,Ground,11.55,Retirement,0,
ORD5786,DC1,29363,Ground,Standard Overnight,252.04,None,0,
ORD5787,DC1,28155,Air,Standard Overnight,127.02,Holiday,1,
ORD5788,DC3,11275,Ground,Priority Overnight,23.1,Gender Reveal,1,
ORD5789,DC3,84435,Air,Ground,245.67,Graduation,0,
ORD5790,DC5,96912,Air,Standard Overnight,148.45,Holiday,0,
ORD5791,DC2,58396,Ground,Ground,201.31,First Communion,0,
ORD5792,DC6,60738,Ground,Standard Overnight,64.55,Wedding,1,
ORD5793,DC3,23797,Ground,Ground,173.87,First Communion,0,
ORD5794,DC6,52322,Air,Standard Overnight,250.21,None,1,
ORD5795,DC5,31862,Ground,Ground,248.7,First Communion,0,
ORD5796,DC4,09777,Air,Priority Overnight,34.58,Retirement,1,
ORD5797,DC1,60982,Ground,Priority Overnight,285.72,First Communion,0,
ORD5798,DC2,77856,Ground,Ground,228.54,Gender Reveal,0,
ORD5799,DC4,32914,Air,Priority Overnight,196.09,Retirement,1,
ORD5800,DC1,55515,Ground,Standard Overnight,219.31,Birthday,1,
ORD5801,DC2,85828,Ground,Standard Overnight,176.31,Bridal Shower,1,
ORD5802,DC3,20812,Air,Priority Overnight,248.36,Retirement,1,
ORD5803,DC6,23208,Air,Ground,185.43,Gender Reveal,0,
ORD5804,DC5,68627,Ground,Priority Overnight,30.29,Retirement,0,
ORD5805,DC6,42406,Ground,Standard Overnight,191.28,Wedding,0,
ORD5806,DC6,93619,Air,Ground,294.31,First Communion,1,
ORD5807,DC1,27253,Ground,Ground,116.66,First Communion,0,
ORD5808,DC1,64543,Air,Priority Overnight,288.52,Graduation,1,
ORD5809,DC6,05123,Air,Priority Overnight,140.87,Graduation,0,
ORD5810,DC1,79857,Air,Priority Overnight,23.63,Retirement,1,
ORD5811,DC1,79581,Air,Ground,163.28,Wedding,1,
ORD5812,DC1,65730,Air,Priority Overnight,115.75,Retirement,1,
ORD5813,DC1,23344,Air,Ground,257.29,Bridal Shower,1,
ORD5814,DC4,57273,Air,Ground,118.44,Birthday,0,
ORD5815,DC5,28313,Air,Priority Overnight,71.82,Wedding,0,
ORD5816,DC1,77591,Air,Standard Overnight,70.17,Retirement,1,
ORD5817,DC1,57860,Air,Ground,110.89,Bridal Shower,1,
ORD5818,DC5,44867,Air,Priority Overnight,204.57,Gender Reveal,1,
ORD5819,DC1,96543,Air,Ground,248.28,Wedding,0,
ORD5820,DC3,03418,Ground,Ground,54.36,Retirement,1,
ORD5821,DC4,10457,Ground,Ground,75.63,Bridal Shower,1,
ORD5822,DC3,14462,Air,Standard Overnight,131.74,Gender Reveal,0,
ORD5823,DC4,18773,Air,Ground,230.25,Wedding,0,
ORD5824,DC6,77315,Ground,Ground,169.38,Wedding,0,
ORD5825,DC6,51600,Ground,Standard Overnight,55.63,Birthday,0,
ORD5826,DC2,52364,Air,Ground,220.22,Holiday,0,
ORD5827,DC6,44403,Ground,Standard Overnight,94.65,Gender Reveal,0,
ORD5828,DC4,19837,Air,Ground,78.83,Holiday,0,
ORD5829,DC2,71577,Ground,Ground,108.64,Wedding,1,
ORD5830,DC6,92686,Ground,Priority Overnight,203.58,Birthday,1,
ORD5831,DC3,17660,Air,Ground,272.19,Holiday,0,
ORD5832,DC2,99302,Ground,Standard Overnight,277.05,Wedding,0,
ORD5833,DC6,70712,Air,Priority Overnight,298.83,Wedding,1,
ORD5834,DC6,46724,Ground,Priority Overnight,134.59,Gender Reveal,1,
ORD5835,DC1,26034,Air,Ground,215.6,First Communion,1,
ORD5836,DC1,69438,Air,Ground,68.33,Wedding,0,
ORD5837,DC6,46668,Ground,Standard Overnight,185.77,First Communion,1,
ORD5838,DC6,41675,Air,Ground,44.32,None,1,
ORD5839,DC3,37839,Ground,Priority Overnight,147.29,Birthday,1,
ORD5840,DC3,48646,Ground,Ground,230.01,Wedding,0,
ORD5841,DC3,93675,Air,Ground,199.91,Gender Reveal,1,
ORD5842,DC4,01896,Air,Standard Overnight,138.64,Holiday,1,
ORD5843,DC1,92849,Air,Priority Overnight,239.63,Wedding,1,
ORD5844,DC2,90686,Air,Priority Overnight,44.39,None,1,
ORD5845,DC4,87501,Ground,Standard Overnight,22.12,Birthday,0,
ORD5846,DC5,92313,Air,Ground,71.42,Gender Reveal,1,
ORD5847,DC6,16761,Ground,Priority Overnight,43.21,Bridal Shower,0,
ORD5848,DC2,21042,Air,Priority Overnight,13.55,Birthday,1,
ORD5849,DC6,46675,Ground,Ground,60.96,None,0,
ORD5850,DC1,20093,Ground,Ground,169.13,Retirement,1,
ORD5851,DC1,78180,Air,Ground,21.71,Holiday,0,
ORD5852,DC5,97520,Air,Ground,256.38,Wedding,1,
ORD5853,DC2,51012,Air,Priority Overnight,199.24,Retirement,1,
ORD5854,DC6,00733,Ground,Standard Overnight,284.83,Retirement,0,
ORD5855,DC3,56452,Air,Priority Overnight,90.14,Gender Reveal,0,
ORD5856,DC6,02912,Air,Priority Overnight,124.48,First Communion,1,
ORD5857,DC2,00890,Air,Ground,97.73,Gender Reveal,0,
ORD5858,DC3,58935,Air,Priority Overnight,14.81,None,0,
ORD5859,DC5,76949,Ground,Priority Overnight,275.72,Holiday,1,
ORD5860,DC3,80099,Ground,Ground,142.31,Wedding,0,
ORD5861,DC4,70446,Air,Ground,117.68,Retirement,0,
ORD5862,DC6,99841,Ground,Ground,83.62,Birthday,1,
ORD5863,DC5,52777,Ground,Priority Overnight,206.2,Birthday,1,
ORD5864,DC1,65552,Air,Priority Overnight,58.57,Wedding,1,
ORD5865,DC1,85469,Ground,Priority Overnight,251.11,None,1,
ORD5866,DC1,86539,Air,Priority Overnight,30.13,Gender Reveal,1,
ORD5867,DC6,43954,Ground,Standard Overnight,292.39,Holiday,0,
ORD5868,DC4,78856,Air,Priority Overnight,75.46,Graduation,0,
ORD5869,DC3,56932,Ground,Priority Overnight,24.7,Wedding,1,
ORD5870,DC6,91858,Ground,Standard Overnight,180.25,Wedding,1,
ORD5871,DC5,57497,Ground,Standard Overnight,290.26,Wedding,0,
ORD5872,DC5,27027,Air,Priority Overnight,157.21,Retirement,0,
ORD5873,DC5,36748,Ground,Priority Overnight,258.56,Gender Reveal,0,
ORD5874,DC5,53146,Air,Ground,243.43,Bridal Shower,0,
ORD5875,DC2,69106,Ground,Standard Overnight,291.96,First Communion,1,
ORD5876,DC5,64172,Ground,Ground,288.78,Gender Reveal,0,
ORD5877,DC4,26636,Ground,Priority Overnight,93.13,Retirement,0,
ORD5878,DC6,48109,Air,Ground,97.4,Retirement,1,
ORD5879,DC6,92330,Air,Standard Overnight,288.28,Bridal Shower,0,
ORD5880,DC5,31566,Ground,Standard Overnight,248.01,None,1,
ORD5881,DC2,57643,Air,Standard Overnight,22.62,Wedding,1,
ORD5882,DC2,08130,Ground,Standard Overnight,281.96,Retirement,0,
ORD5883,DC3,46929,Air,Priority Overnight,279.14,Graduation,0,
ORD5884,DC6,45402,Ground,Standard Overnight,96.97,Graduation,1,
ORD5885,DC1,97145,Air,Standard Overnight,112.5,First Communion,1,
ORD5886,DC3,69244,Ground,Priority Overnight,260.03,Bridal Shower,0,
ORD5887,DC1,65278,Ground,Ground,43.92,Bridal Shower,1,
ORD5888,DC5,03155,Ground,Standard Overnight,17.52,Graduation,1,
ORD5889,DC4,60399,Ground,Ground,204.94,Birthday,1,
ORD5890,DC1,61844,Air,Standard Overnight,153.68,Gender Reveal,1,
ORD5891,DC4,25772,Ground,Ground,140.02,Gender Reveal,0,
ORD5892,DC3,09298,Ground,Standard Overnight,174.32,Graduation,1,
ORD5893,DC6,72431,Air,Standard Overnight,264.91,Bridal Shower,1,
ORD5894,DC6,09123,Air,Standard Overnight,64.15,Wedding,1,
ORD5895,DC3,94990,Ground,Ground,153.38,None,1,
ORD5896,DC3,24089,Ground,Standard Overnight,296.6,Gender Reveal,0,
ORD5897,DC2,78687,Air,Priority Overnight,47.34,First Communion,1,
ORD5898,DC2,12306,Ground,Priority Overnight,17.01,Gender Reveal,1,
