Transaction_ID,Order_ID,Carrier_ID,Route_ID,Shipping_Cost,Transaction_Date,Scheduled_Delivery_Date,Actual_Delivery_Date,Shipping_Date
TXN4558,ORD5161,C4,R178,47.19,2024-03-10,2024-03-13,2024-03-13,2024-03-11
TXN4559,ORD0215,C5,R50,147.09,2024-08-05,2024-08-07,2024-08-07,2024-08-05
TXN4560,ORD1785,C6,R82,89.7,2024-05-12,2024-05-17,2024-05-17,2024-05-14
TXN4561,ORD1787,C6,R132,55.01,2024-09-05,2024-09-06,2024-09-06,2024-09-04
TXN4562,ORD2993,C5,R155,251.67,2024-03-23,2024-03-27,2024-03-27,2024-03-25
TXN4563,ORD2870,C2,R87,118.37,2024-08-03,2024-08-05,2024-08-05,2024-08-04
TXN4564,ORD2641,C4,R231,220.72,2024-02-07,2024-02-09,2024-02-09,2024-02-08
TXN4565,ORD2677,C2,R114,75.01,2024-08-02,2024-08-03,2024-08-03,2024-08-02
TXN4566,ORD1582,C4,R141,20.04,2024-04-01,2024-04-03,2024-04-03,2024-04-01
TXN4567,ORD1419,C5,R59,244.81,2024-05-02,2024-05-05,2024-05-05,2024-05-02
TXN4568,ORD7120,C1,R97,282.31,2024-09-04,2024-09-07,2024-09-07,2024-09-06
TXN4569,ORD4604,C6,R33,85.47,2024-01-31,2024-02-02,2024-02-02,2024-01-31
TXN4570,ORD6092,C1,R178,299.48,2024-06-14,2024-06-15,2024-06-15,2024-06-14
TXN4571,ORD0377,C1,R61,243.42,2024-04-04,2024-04-06,2024-04-06,2024-04-05
TXN4572,ORD4603,C1,R280,254.2,2024-03-02,2024-03-07,2024-03-07,2024-03-04
TXN4573,ORD4276,C5,R186,159.39,2024-09-17,2024-09-21,2024-09-21,2024-09-19
TXN4574,ORD8048,C6,R193,136.6,2024-03-11,2024-03-16,2024-03-16,2024-03-13
TXN4575,ORD3564,C3,R99,118.28,2024-01-07,2024-01-10,2024-01-10,2024-01-07
TXN4576,ORD0531,C6,R68,69.65,2024-10-28,2024-11-02,2024-11-02,2024-10-30
TXN4577,ORD6066,C3,R99,21.29,2024-11-17,2024-11-20,2024-11-20,2024-11-18
TXN4578,ORD0389,C4,R7,179.47,2024-07-30,2024-08-03,2024-08-03,2024-08-01
TXN4579,ORD4487,C1,R20,261.54,2024-04-22,2024-04-27,2024-04-27,2024-04-25
TXN4580,ORD6284,C4,R138,190.36,2024-07-21,2024-07-24,2024-07-24,2024-07-23
TXN4581,ORD2065,C2,R28,170.08,2024-06-23,2024-06-27,2024-06-27,2024-06-26
TXN4582,ORD3351,C2,R229,94.86,2024-08-11,2024-08-15,2024-08-15,2024-08-14
TXN4583,ORD3712,C2,R32,167.36,2024-07-17,2024-07-19,2024-07-19,2024-07-17
TXN4584,ORD6865,C1,R296,206.78,2024-03-11,2024-03-14,2024-03-14,2024-03-13
TXN4585,ORD4985,C4,R155,246.4,2024-03-17,2024-03-21,2024-03-21,2024-03-18
TXN4586,ORD8282,C3,R188,190.22,2024-02-25,2024-03-01,2024-03-01,2024-02-27
TXN4587,ORD2745,C5,R73,11.78,2024-07-06,2024-07-10,2024-07-10,2024-07-07
TXN4588,ORD8020,C1,R81,232.84,2024-05-06,2024-05-11,2024-05-11,2024-05-08
TXN4589,ORD2223,C5,R233,254.33,2024-09-10,2024-09-15,2024-09-15,2024-09-12
TXN4590,ORD1883,C3,R161,10.81,2024-05-06,2024-05-09,2024-05-09,2024-05-08
TXN4591,ORD6261,C5,R125,170.81,2024-01-29,2024-02-03,2024-02-03,2024-02-02
TXN4592,ORD9682,C3,R254,270.18,2024-01-21,2024-01-22,2024-01-22,2024-01-21
TXN4593,ORD1036,C4,R33,296.01,2024-02-04,2024-02-08,2024-02-08,2024-02-05
TXN4594,ORD3947,C6,R248,186.17,2024-07-22,2024-07-27,2024-07-27,2024-07-25
TXN4595,ORD8643,C4,R113,93.39,2024-08-06,2024-08-08,2024-08-08,2024-08-06
TXN4596,ORD0056,C2,R4,186.05,2024-07-01,2024-07-05,2024-07-05,2024-07-04
TXN4597,ORD9262,C2,R105,209.63,2024-09-21,2024-09-23,2024-09-23,2024-09-21
TXN4598,ORD9352,C4,R122,123.72,2024-07-15,2024-07-19,2024-07-19,2024-07-16
TXN4599,ORD2152,C5,R78,162.33,2024-04-27,2024-04-29,2024-04-29,2024-04-26
TXN4600,ORD4768,C2,R130,267.76,2024-04-20,2024-04-25,2024-04-25,2024-04-24
TXN4601,ORD9558,C5,R102,40.86,2024-10-04,2024-10-05,2024-10-05,2024-10-02
TXN4602,ORD8429,C6,R265,98.08,2024-03-09,2024-03-12,2024-03-12,2024-03-11
TXN4603,ORD5974,C6,R95,147.56,2024-03-06,2024-03-10,2024-03-10,2024-03-07
TXN4604,ORD4320,C5,R163,36.36,2024-05-20,2024-05-21,2024-05-21,2024-05-19
TXN4605,ORD5869,C1,R183,20.42,2024-02-10,2024-02-11,2024-02-11,2024-02-08
TXN4606,ORD2130,C6,R70,283.46,2024-11-14,2024-11-18,2024-11-18,2024-11-15
TXN4607,ORD5163,C1,R258,28.1,2024-03-16,2024-03-17,2024-03-17,2024-03-15
TXN4608,ORD2358,C1,R298,214.72,2024-06-20,2024-06-24,2024-06-24,2024-06-22
TXN4609,ORD9852,C6,R28,21.49,2024-01-17,2024-01-20,2024-01-20,2024-01-19
TXN4610,ORD6730,C5,R300,278.26,2024-07-30,2024-07-31,2024-07-31,2024-07-28
TXN4611,ORD5105,C3,R27,277.11,2024-06-20,2024-06-22,2024-06-22,2024-06-21
TXN4612,ORD9511,C4,R105,207.49,2024-06-13,2024-06-15,2024-06-15,2024-06-13
TXN4613,ORD7338,C4,R264,157.84,2024-01-18,2024-01-21,2024-01-21,2024-01-18
TXN4614,ORD9236,C6,R186,88.09,2024-07-02,2024-07-03,2024-07-03,2024-07-02
TXN4615,ORD0508,C5,R230,244.15,2024-09-06,2024-09-07,2024-09-07,2024-09-04
TXN4616,ORD5380,C6,R206,21.4,2024-01-23,2024-01-27,2024-01-27,2024-01-24
TXN4617,ORD2321,C1,R255,197.16,2024-09-18,2024-09-23,2024-09-23,2024-09-22
TXN4618,ORD7377,C2,R278,51.74,2024-02-04,2024-02-05,2024-02-05,2024-02-03
TXN4619,ORD8512,C4,R62,149.1,2024-09-26,2024-09-27,2024-09-27,2024-09-24
TXN4620,ORD5819,C2,R127,93.33,2024-03-29,2024-04-03,2024-04-03,2024-04-01
TXN4621,ORD2652,C2,R189,194.68,2024-08-12,2024-08-17,2024-08-17,2024-08-16
TXN4622,ORD7096,C4,R233,152.31,2024-03-26,2024-03-28,2024-03-28,2024-03-26
TXN4623,ORD4713,C3,R14,171.43,2024-09-30,2024-10-04,2024-10-04,2024-10-03
TXN4624,ORD5795,C3,R249,107.63,2024-11-05,2024-11-06,2024-11-06,2024-11-05
TXN4625,ORD8975,C5,R32,73.39,2024-10-06,2024-10-08,2024-10-08,2024-10-06
TXN4626,ORD4801,C5,R147,230.41,2024-01-02,2024-01-04,2024-01-04,2024-01-03
TXN4627,ORD4596,C3,R33,35.44,2024-01-15,2024-01-20,2024-01-20,2024-01-17
TXN4628,ORD2825,C5,R45,219.83,2024-11-12,2024-11-13,2024-11-13,2024-11-12
TXN4629,ORD4628,C5,R236,14.79,2024-01-03,2024-01-07,2024-01-07,2024-01-04
TXN4630,ORD9557,C2,R93,21.43,2024-04-12,2024-04-15,2024-04-15,2024-04-12
TXN4631,ORD4553,C6,R256,76.49,2024-02-18,2024-02-21,2024-02-21,2024-02-18
TXN4632,ORD3225,C2,R196,189.77,2024-07-08,2024-07-12,2024-07-12,2024-07-11
TXN4633,ORD8881,C1,R294,214.3,2024-04-02,2024-04-06,2024-04-06,2024-04-04
TXN4634,ORD2581,C6,R46,22.23,2024-03-18,2024-03-23,2024-03-23,2024-03-22
TXN4635,ORD5081,C3,R43,10.97,2024-03-21,2024-03-23,2024-03-23,2024-03-22
TXN4636,ORD9489,C4,R182,157.08,2024-07-21,2024-07-23,2024-07-23,2024-07-22
TXN4637,ORD5724,C4,R110,273.68,2024-08-13,2024-08-18,2024-08-18,2024-08-15
TXN4638,ORD3353,C1,R195,139.99,2024-09-05,2024-09-06,2024-09-06,2024-09-03
TXN4639,ORD2461,C3,R69,193.08,2024-09-07,2024-09-09,2024-09-09,2024-09-06
TXN4640,ORD4727,C5,R147,272.08,2024-03-05,2024-03-07,2024-03-07,2024-03-04
TXN4641,ORD2596,C6,R127,296.9,2024-09-08,2024-09-10,2024-09-10,2024-09-08
TXN4642,ORD9406,C4,R223,45.5,2024-01-18,2024-01-19,2024-01-19,2024-01-18
TXN4643,ORD6035,C5,R37,202.39,2024-10-12,2024-10-13,2024-10-13,2024-10-11
TXN4644,ORD1011,C4,R38,290.91,2024-02-02,2024-02-07,2024-02-07,2024-02-05
TXN4645,ORD9077,C6,R68,82.41,2024-05-23,2024-05-28,2024-05-28,2024-05-27
TXN4646,ORD1765,C2,R212,138.03,2024-10-03,2024-10-04,2024-10-04,2024-10-02
TXN4647,ORD0558,C3,R231,184.7,2024-01-30,2024-02-01,2024-02-01,2024-01-31
TXN4648,ORD1493,C4,R18,34.12,2024-02-22,2024-02-26,2024-02-26,2024-02-25
TXN4649,ORD6380,C2,R241,146.82,2024-10-01,2024-10-05,2024-10-05,2024-10-03
TXN4650,ORD5851,C5,R53,93.15,2024-05-08,2024-05-11,2024-05-11,2024-05-08
TXN4651,ORD4951,C3,R295,144.88,2024-01-06,2024-01-11,2024-01-11,2024-01-08
TXN4652,ORD0737,C5,R159,215.88,2024-07-26,2024-07-30,2024-07-30,2024-07-28
TXN4653,ORD0305,C5,R218,57.79,2024-08-08,2024-08-11,2024-08-11,2024-08-10
TXN4654,ORD3625,C1,R226,25.45,2024-05-20,2024-05-22,2024-05-22,2024-05-21
TXN4655,ORD2144,C1,R241,268.14,2024-10-04,2024-10-07,2024-10-07,2024-10-04
TXN4656,ORD4714,C2,R152,245.02,2024-08-30,2024-09-02,2024-09-02,2024-09-01
TXN4657,ORD0875,C1,R15,39.08,2024-04-30,2024-05-04,2024-05-04,2024-05-02
TXN4658,ORD1440,C4,R285,223.42,2024-04-03,2024-04-05,2024-04-05,2024-04-03
TXN4659,ORD6292,C2,R97,69.74,2024-09-17,2024-09-19,2024-09-19,2024-09-18
TXN4660,ORD9570,C5,R250,88.37,2024-03-09,2024-03-14,2024-03-14,2024-03-11
TXN4661,ORD4779,C4,R120,155.72,2024-11-13,2024-11-14,2024-11-14,2024-11-12
TXN4662,ORD9114,C2,R231,291.44,2024-05-16,2024-05-17,2024-05-17,2024-05-14
TXN4663,ORD0002,C5,R220,132.99,2024-06-12,2024-06-13,2024-06-13,2024-06-11
TXN4664,ORD5949,C4,R122,205.65,2024-05-16,2024-05-21,2024-05-21,2024-05-18
TXN4665,ORD9797,C1,R59,70.66,2024-11-07,2024-11-12,2024-11-12,2024-11-10
TXN4666,ORD1407,C3,R183,20.06,2024-04-03,2024-04-05,2024-04-05,2024-04-04
TXN4667,ORD5470,C2,R43,17.0,2024-04-30,2024-05-02,2024-05-02,2024-04-30
TXN4668,ORD6806,C1,R251,102.24,2024-01-04,2024-01-06,2024-01-06,2024-01-03
TXN4669,ORD4153,C3,R283,41.23,2024-04-16,2024-04-17,2024-04-17,2024-04-14
TXN4670,ORD9319,C4,R51,22.92,2024-05-23,2024-05-26,2024-05-26,2024-05-23
TXN4671,ORD6687,C1,R226,127.34,2024-05-26,2024-05-30,2024-05-30,2024-05-28
TXN4672,ORD3561,C6,R268,276.11,2024-05-10,2024-05-11,2024-05-11,2024-05-08
TXN4673,ORD1843,C2,R10,181.82,2024-10-08,2024-10-13,2024-10-13,2024-10-11
TXN4674,ORD5895,C2,R287,118.09,2024-08-15,2024-08-19,2024-08-19,2024-08-17
TXN4675,ORD7676,C4,R59,19.85,2024-10-10,2024-10-13,2024-10-13,2024-10-12
TXN4676,ORD4284,C3,R112,145.34,2024-07-26,2024-07-28,2024-07-28,2024-07-27
TXN4677,ORD2228,C6,R241,180.89,2024-06-01,2024-06-03,2024-06-03,2024-05-31
TXN4678,ORD1270,C1,R163,103.84,2024-09-20,2024-09-21,2024-09-21,2024-09-18
TXN4679,ORD6195,C1,R300,130.82,2024-04-01,2024-04-03,2024-04-03,2024-04-02
TXN4680,ORD8270,C1,R175,117.47,2024-07-23,2024-07-26,2024-07-26,2024-07-23
TXN4681,ORD0583,C5,R270,259.52,2024-09-01,2024-09-06,2024-09-06,2024-09-03
TXN4682,ORD3839,C4,R259,62.7,2024-07-26,2024-07-27,2024-07-27,2024-07-25
TXN4683,ORD6043,C1,R265,158.48,2024-10-20,2024-10-22,2024-10-22,2024-10-20
TXN4684,ORD9450,C4,R265,259.63,2024-04-20,2024-04-21,2024-04-21,2024-04-19
TXN4685,ORD3470,C2,R132,94.46,2024-06-20,2024-06-23,2024-06-23,2024-06-21
TXN4686,ORD9030,C2,R85,97.45,2024-01-27,2024-01-28,2024-01-28,2024-01-27
TXN4687,ORD6111,C5,R100,292.56,2024-03-31,2024-04-03,2024-04-03,2024-04-01
TXN4688,ORD4087,C2,R132,117.33,2024-01-29,2024-01-30,2024-01-30,2024-01-27
TXN4689,ORD7581,C2,R141,224.51,2024-05-21,2024-05-23,2024-05-23,2024-05-20
TXN4690,ORD3872,C1,R241,27.05,2024-09-11,2024-09-16,2024-09-16,2024-09-14
TXN4691,ORD7101,C1,R62,197.28,2024-09-08,2024-09-13,2024-09-13,2024-09-10
TXN4692,ORD9111,C3,R16,236.95,2024-01-17,2024-01-22,2024-01-22,2024-01-21
TXN4693,ORD3438,C1,R249,112.46,2024-04-27,2024-04-29,2024-04-29,2024-04-26
TXN4694,ORD9586,C4,R59,196.3,2024-05-03,2024-05-06,2024-05-06,2024-05-04
TXN4695,ORD4662,C5,R235,290.99,2024-08-25,2024-08-29,2024-08-29,2024-08-27
TXN4696,ORD8116,C2,R95,189.3,2024-11-02,2024-11-04,2024-11-04,2024-11-03
TXN4697,ORD4956,C5,R182,109.7,2024-05-19,2024-05-23,2024-05-23,2024-05-20
TXN4698,ORD2491,C2,R154,207.95,2024-08-16,2024-08-17,2024-08-17,2024-08-14
TXN4699,ORD3109,C1,R9,81.23,2024-03-10,2024-03-13,2024-03-13,2024-03-10
TXN4700,ORD8257,C4,R24,290.56,2024-02-20,2024-02-25,2024-02-25,2024-02-23
TXN4701,ORD4770,C4,R109,177.38,2024-02-17,2024-02-21,2024-02-21,2024-02-18
TXN4702,ORD9937,C3,R275,253.0,2024-10-30,2024-11-04,2024-11-04,2024-11-03
TXN4703,ORD8485,C1,R7,189.94,2024-09-09,2024-09-10,2024-09-10,2024-09-09
TXN4704,ORD8178,C4,R85,181.95,2024-03-22,2024-03-24,2024-03-24,2024-03-21
TXN4705,ORD7446,C6,R187,79.42,2024-10-03,2024-10-05,2024-10-05,2024-10-04
TXN4706,ORD3357,C5,R180,60.99,2024-04-10,2024-04-13,2024-04-13,2024-04-12
TXN4707,ORD9995,C4,R262,64.98,2024-05-19,2024-05-21,2024-05-21,2024-05-19
TXN4708,ORD2181,C6,R189,219.54,2024-06-23,2024-06-28,2024-06-28,2024-06-27
TXN4709,ORD1320,C1,R251,79.39,2024-06-27,2024-07-02,2024-07-02,2024-06-29
TXN4710,ORD1747,C5,R125,95.87,2024-06-05,2024-06-09,2024-06-09,2024-06-06
TXN4711,ORD8777,C3,R202,35.21,2024-05-14,2024-05-16,2024-05-16,2024-05-14
TXN4712,ORD5262,C2,R151,223.39,2024-09-17,2024-09-18,2024-09-18,2024-09-17
TXN4713,ORD9867,C2,R146,16.01,2024-03-15,2024-03-20,2024-03-20,2024-03-19
TXN4714,ORD3529,C5,R125,142.74,2024-07-18,2024-07-22,2024-07-22,2024-07-19
TXN4715,ORD3744,C4,R123,65.3,2024-10-25,2024-10-27,2024-10-27,2024-10-26
TXN4716,ORD0381,C1,R104,30.16,2024-10-09,2024-10-14,2024-10-14,2024-10-11
TXN4717,ORD9068,C5,R3,210.68,2024-02-01,2024-02-05,2024-02-05,2024-02-02
TXN4718,ORD0334,C1,R221,145.9,2024-03-29,2024-03-30,2024-03-30,2024-03-29
TXN4719,ORD0495,C5,R195,158.6,2024-09-14,2024-09-18,2024-09-18,2024-09-15
TXN4720,ORD7317,C1,R9,44.5,2024-08-26,2024-08-31,2024-08-31,2024-08-29
TXN4721,ORD8914,C5,R181,78.2,2024-10-24,2024-10-27,2024-10-27,2024-10-25
TXN4722,ORD2151,C3,R155,202.98,2024-04-28,2024-05-02,2024-05-02,2024-04-29
TXN4723,ORD1507,C3,R142,296.32,2024-09-04,2024-09-08,2024-09-08,2024-09-06
TXN4724,ORD0968,C5,R86,48.9,2024-08-10,2024-08-11,2024-08-11,2024-08-10
TXN4725,ORD4350,C2,R243,110.9,2024-10-22,2024-10-24,2024-10-24,2024-10-21
TXN4726,ORD5199,C1,R44,282.85,2024-11-09,2024-11-13,2024-11-13,2024-11-11
TXN4727,ORD7205,C5,R60,104.95,2024-07-07,2024-07-10,2024-07-10,2024-07-07
TXN4728,ORD6373,C1,R238,177.51,2024-02-22,2024-02-26,2024-02-26,2024-02-25
TXN4729,ORD2557,C6,R31,160.18,2024-07-10,2024-07-12,2024-07-12,2024-07-10
TXN4730,ORD0943,C2,R4,197.18,2024-07-06,2024-07-10,2024-07-10,2024-07-09
TXN4731,ORD5956,C5,R286,93.58,2024-02-24,2024-02-29,2024-02-29,2024-02-26
TXN4732,ORD4022,C2,R296,114.83,2024-03-11,2024-03-12,2024-03-12,2024-03-10
TXN4733,ORD5712,C5,R15,59.67,2024-03-23,2024-03-27,2024-03-27,2024-03-25
TXN4734,ORD3489,C5,R298,39.63,2024-11-07,2024-11-09,2024-11-09,2024-11-07
TXN4735,ORD0846,C2,R115,173.74,2024-10-24,2024-10-25,2024-10-25,2024-10-22
TXN4736,ORD6806,C2,R137,224.0,2024-11-15,2024-11-20,2024-11-20,2024-11-17
TXN4737,ORD6253,C3,R208,41.11,2024-03-15,2024-03-19,2024-03-19,2024-03-18
TXN4738,ORD7436,C4,R141,216.44,2024-01-14,2024-01-18,2024-01-18,2024-01-16
TXN4739,ORD6948,C4,R154,193.77,2024-07-04,2024-07-09,2024-07-09,2024-07-08
TXN4740,ORD9749,C6,R54,255.95,2024-02-28,2024-03-01,2024-03-01,2024-02-27
TXN4741,ORD9230,C6,R204,63.64,2024-02-24,2024-02-25,2024-02-25,2024-02-23
TXN4742,ORD0710,C1,R98,110.21,2024-03-20,2024-03-22,2024-03-22,2024-03-19
TXN4743,ORD9508,C6,R230,19.56,2024-01-31,2024-02-05,2024-02-05,2024-02-03
TXN4744,ORD9909,C4,R8,220.53,2024-05-29,2024-05-30,2024-05-30,2024-05-29
TXN4745,ORD3314,C3,R270,207.16,2024-10-23,2024-10-27,2024-10-27,2024-10-24
TXN4746,ORD8658,C1,R235,273.64,2024-01-04,2024-01-06,2024-01-06,2024-01-05
TXN4747,ORD4950,C4,R157,276.68,2024-11-06,2024-11-09,2024-11-09,2024-11-07
TXN4748,ORD0205,C4,R112,80.83,2024-04-23,2024-04-24,2024-04-24,2024-04-21
TXN4749,ORD6396,C1,R45,192.43,2024-06-02,2024-06-06,2024-06-06,2024-06-05
TXN4750,ORD9371,C5,R279,63.35,2024-02-24,2024-02-25,2024-02-25,2024-02-22
TXN4751,ORD9275,C4,R130,72.12,2024-03-30,2024-04-04,2024-04-04,2024-04-01
TXN4752,ORD1505,C4,R283,91.52,2024-06-18,2024-06-20,2024-06-20,2024-06-18
TXN4753,ORD9858,C2,R55,286.26,2024-09-20,2024-09-25,2024-09-25,2024-09-22
TXN4754,ORD2895,C3,R109,130.92,2024-09-29,2024-10-02,2024-10-02,2024-09-29
TXN4755,ORD3236,C1,R226,287.42,2024-04-02,2024-04-03,2024-04-03,2024-03-31
TXN4756,ORD2373,C5,R102,288.96,2024-02-27,2024-03-02,2024-03-02,2024-02-29
TXN4757,ORD9371,C3,R53,198.15,2024-05-26,2024-05-30,2024-05-30,2024-05-28
TXN4758,ORD1691,C2,R126,175.13,2024-06-22,2024-06-24,2024-06-24,2024-06-23
TXN4759,ORD8236,C4,R67,244.87,2024-07-22,2024-07-27,2024-07-27,2024-07-24
TXN4760,ORD5816,C1,R272,88.13,2024-05-05,2024-05-06,2024-05-06,2024-05-05
TXN4761,ORD5646,C3,R109,256.55,2024-08-18,2024-08-22,2024-08-22,2024-08-21
TXN4762,ORD8378,C3,R210,177.38,2024-08-23,2024-08-28,2024-08-28,2024-08-26
TXN4763,ORD6841,C4,R67,17.23,2024-04-08,2024-04-10,2024-04-10,2024-04-07
TXN4764,ORD6038,C6,R21,143.26,2024-02-17,2024-02-18,2024-02-18,2024-02-16
TXN4765,ORD0845,C4,R221,275.63,2024-08-05,2024-08-09,2024-08-09,2024-08-07
TXN4766,ORD0982,C3,R66,241.49,2024-08-13,2024-08-15,2024-08-15,2024-08-13
TXN4767,ORD4709,C2,R148,230.51,2024-05-04,2024-05-07,2024-05-07,2024-05-04
TXN4768,ORD6812,C6,R236,249.57,2024-07-14,2024-07-19,2024-07-19,2024-07-17
TXN4769,ORD0146,C1,R254,88.81,2024-10-16,2024-10-17,2024-10-17,2024-10-15
TXN4770,ORD0320,C3,R205,99.87,2024-05-17,2024-05-19,2024-05-19,2024-05-17
TXN4771,ORD2063,C5,R9,220.92,2024-11-16,2024-11-19,2024-11-19,2024-11-17
TXN4772,ORD8688,C3,R274,27.99,2024-01-01,2024-01-03,2024-01-03,2024-01-02
TXN4773,ORD8178,C3,R132,47.8,2024-05-09,2024-05-13,2024-05-13,2024-05-12
TXN4774,ORD3676,C1,R58,122.87,2024-07-16,2024-07-19,2024-07-19,2024-07-17
TXN4775,ORD6408,C5,R73,109.17,2024-03-25,2024-03-28,2024-03-28,2024-03-25
TXN4776,ORD2443,C3,R294,99.13,2024-07-18,2024-07-19,2024-07-19,2024-07-18
TXN4777,ORD5861,C1,R238,133.25,2024-07-19,2024-07-23,2024-07-23,2024-07-21
TXN4778,ORD4519,C2,R73,15.66,2024-03-18,2024-03-23,2024-03-23,2024-03-22
TXN4779,ORD7381,C1,R243,138.92,2024-10-16,2024-10-21,2024-10-21,2024-10-19
TXN4780,ORD7888,C2,R1,139.91,2024-09-09,2024-09-14,2024-09-14,2024-09-13
TXN4781,ORD8106,C3,R222,189.81,2024-03-21,2024-03-22,2024-03-22,2024-03-19
TXN4782,ORD7008,C3,R166,277.71,2024-03-12,2024-03-16,2024-03-16,2024-03-13
TXN4783,ORD3355,C4,R117,11.98,2024-01-20,2024-01-25,2024-01-25,2024-01-24
TXN4784,ORD9036,C3,R211,230.36,2024-07-11,2024-07-14,2024-07-14,2024-07-12
TXN4785,ORD2709,C4,R38,163.76,2024-10-21,2024-10-23,2024-10-23,2024-10-20
TXN4786,ORD2573,C6,R130,88.05,2024-04-30,2024-05-02,2024-05-02,2024-04-30
TXN4787,ORD9372,C2,R292,254.78,2024-01-04,2024-01-09,2024-01-09,2024-01-06
TXN4788,ORD0837,C3,R84,184.02,2024-04-20,2024-04-24,2024-04-24,2024-04-22
TXN4789,ORD6264,C3,R224,198.61,2024-08-26,2024-08-28,2024-08-28,2024-08-26
TXN4790,ORD0245,C2,R64,251.42,2024-03-04,2024-03-08,2024-03-08,2024-03-07
TXN4791,ORD5977,C1,R190,109.79,2024-11-14,2024-11-16,2024-11-16,2024-11-13
TXN4792,ORD3457,C2,R82,145.68,2024-06-17,2024-06-22,2024-06-22,2024-06-20
TXN4793,ORD8610,C5,R51,66.37,2024-03-04,2024-03-08,2024-03-08,2024-03-07
TXN4794,ORD9738,C5,R56,299.16,2024-01-28,2024-01-29,2024-01-29,2024-01-28
TXN4795,ORD3309,C6,R58,230.27,2024-02-25,2024-02-26,2024-02-26,2024-02-24
TXN4796,ORD5845,C1,R144,38.85,2024-11-10,2024-11-13,2024-11-13,2024-11-12
TXN4797,ORD6188,C3,R242,231.07,2024-06-13,2024-06-17,2024-06-17,2024-06-15
TXN4798,ORD7720,C2,R24,189.23,2024-02-14,2024-02-16,2024-02-16,2024-02-14
TXN4799,ORD2158,C3,R200,297.16,2024-10-09,2024-10-13,2024-10-13,2024-10-12
TXN4800,ORD8260,C1,R137,100.09,2024-02-02,2024-02-03,2024-02-03,2024-01-31
TXN4801,ORD9993,C4,R265,183.09,2024-07-18,2024-07-21,2024-07-21,2024-07-18
TXN4802,ORD7342,C4,R33,185.05,2024-08-18,2024-08-23,2024-08-23,2024-08-22
TXN4803,ORD1157,C3,R166,151.73,2024-05-14,2024-05-18,2024-05-18,2024-05-15
TXN4804,ORD7908,C2,R112,162.73,2024-10-29,2024-11-01,2024-11-01,2024-10-29
TXN4805,ORD7299,C3,R279,113.91,2024-05-09,2024-05-13,2024-05-13,2024-05-10
TXN4806,ORD9186,C6,R105,177.88,2024-06-01,2024-06-06,2024-06-06,2024-06-03
TXN4807,ORD4770,C2,R246,202.0,2024-08-23,2024-08-24,2024-08-24,2024-08-22
TXN4808,ORD4288,C5,R177,166.29,2024-08-11,2024-08-16,2024-08-16,2024-08-13
TXN4809,ORD8091,C6,R136,29.39,2024-02-10,2024-02-13,2024-02-13,2024-02-12
TXN4810,ORD0947,C3,R19,201.27,2024-10-20,2024-10-22,2024-10-22,2024-10-19
TXN4811,ORD5772,C2,R147,17.59,2024-03-09,2024-03-11,2024-03-11,2024-03-10
TXN4812,ORD1749,C4,R220,81.46,2024-02-05,2024-02-09,2024-02-09,2024-02-06
TXN4813,ORD5739,C3,R86,70.38,2024-03-29,2024-04-03,2024-04-03,2024-04-01
TXN4814,ORD6613,C5,R279,161.36,2024-02-09,2024-02-11,2024-02-11,2024-02-08
TXN4815,ORD1691,C1,R48,192.03,2024-02-01,2024-02-06,2024-02-06,2024-02-04
TXN4816,ORD7179,C5,R299,200.06,2024-11-19,2024-11-22,2024-11-22,2024-11-20
TXN4817,ORD6517,C6,R221,201.7,2024-05-04,2024-05-05,2024-05-05,2024-05-02
TXN4818,ORD7956,C4,R173,192.26,2024-09-18,2024-09-19,2024-09-19,2024-09-17
TXN4819,ORD3530,C3,R299,217.14,2024-08-19,2024-08-23,2024-08-23,2024-08-21
TXN4820,ORD4037,C1,R134,227.43,2024-06-15,2024-06-20,2024-06-20,2024-06-19
TXN4821,ORD7715,C4,R11,149.84,2024-01-28,2024-01-29,2024-01-29,2024-01-26
TXN4822,ORD4767,C2,R237,47.61,2024-01-12,2024-01-16,2024-01-16,2024-01-15
TXN4823,ORD1741,C2,R35,98.04,2024-07-28,2024-07-29,2024-07-29,2024-07-28
TXN4824,ORD6548,C3,R147,280.71,2024-01-30,2024-02-01,2024-02-01,2024-01-29
TXN4825,ORD4709,C6,R169,87.69,2024-02-29,2024-03-01,2024-03-01,2024-02-29
TXN4826,ORD9719,C1,R185,277.45,2024-11-08,2024-11-10,2024-11-10,2024-11-07
TXN4827,ORD7125,C6,R80,62.33,2024-09-04,2024-09-08,2024-09-08,2024-09-05
TXN4828,ORD0967,C5,R238,30.34,2024-01-23,2024-01-28,2024-01-28,2024-01-25
TXN4829,ORD3224,C5,R124,212.25,2024-07-09,2024-07-11,2024-07-11,2024-07-09
TXN4830,ORD9990,C4,R167,89.28,2024-07-18,2024-07-22,2024-07-22,2024-07-21
TXN4831,ORD4760,C2,R143,112.94,2024-04-23,2024-04-27,2024-04-27,2024-04-25
TXN4832,ORD8460,C6,R292,19.46,2024-10-24,2024-10-25,2024-10-25,2024-10-23
TXN4833,ORD5249,C5,R90,289.58,2024-01-20,2024-01-22,2024-01-22,2024-01-20
TXN4834,ORD6136,C4,R231,273.08,2024-05-07,2024-05-09,2024-05-09,2024-05-08
TXN4835,ORD1558,C1,R232,232.67,2024-05-20,2024-05-23,2024-05-23,2024-05-21
